Student_ID,Java,Python,C++,SQL,DSA,OOP,Git,Spring_Boot,React,AWS,Communication,Aptitude,Problem_Solving,Teamwork,CGPA,Projects,Internships,Certifications,Employable
S05652,0,0,1,1,1,0,0,0,0,0,4,5,3,3,9.43,4,0,8,Yes
S05653,1,1,1,0,0,1,1,1,0,1,7,7,8,4,5.17,8,0,4,Yes
S05654,1,0,1,1,1,1,1,0,0,0,3,2,2,7,10.0,1,3,5,Yes
S05655,1,0,1,1,1,1,0,0,1,0,10,6,9,9,9.69,2,1,2,Yes
S05656,1,0,1,1,0,1,1,0,0,0,3,4,7,2,6.61,1,0,1,No
S05657,0,0,1,1,0,0,1,0,1,0,8,10,6,10,7.21,0,2,6,Yes
S05658,0,1,1,0,1,1,0,0,0,0,8,4,9,5,9.89,6,2,5,Yes
S05659,0,1,1,1,1,1,1,0,0,0,7,2,1,2,7.81,8,1,7,Yes
S05660,0,1,1,1,1,0,1,0,1,0,5,4,9,4,9.44,6,2,5,Yes
S05661,1,1,0,0,0,0,1,0,1,1,1,10,10,6,5.15,7,1,6,Yes
S05662,1,1,1,1,0,0,0,0,0,0,1,6,4,3,6.03,3,1,6,No
S05663,0,0,0,0,1,0,1,0,1,1,3,6,3,7,9.27,5,1,3,Yes
S05664,0,1,0,0,1,1,0,0,0,0,8,6,1,6,7.2,5,3,0,No
S05665,0,0,0,1,0,0,0,0,0,0,4,5,7,6,9.26,4,2,2,No
S05666,0,0,1,1,1,0,1,0,1,0,4,7,7,6,8.97,5,2,2,Yes
S05667,0,1,1,0,0,0,1,0,0,1,10,6,9,3,9.58,7,2,8,Yes
S05668,0,1,1,0,0,1,1,1,1,0,6,5,2,5,8.4,8,3,8,Yes
S05669,1,1,1,0,0,0,1,1,1,0,4,9,2,9,8.96,1,0,1,No
S05670,0,1,1,0,0,1,0,1,0,0,5,10,3,9,6.67,6,3,6,Yes
S05671,0,1,0,1,0,1,0,0,1,0,2,9,10,9,5.45,3,0,2,No
S05672,1,1,0,1,0,1,1,0,0,0,3,7,9,10,7.26,6,0,8,Yes
S05673,0,0,0,1,1,1,0,1,1,0,1,3,6,5,6.19,8,3,6,Yes
S05674,1,1,0,0,1,0,0,0,1,0,5,9,2,10,7.8,5,2,7,Yes
S05675,0,0,1,0,0,0,0,1,1,1,8,7,6,8,6.35,0,1,5,No
S05676,1,0,0,1,1,1,0,1,0,1,8,5,1,8,9.43,8,2,2,Yes
S05677,0,1,1,1,0,1,1,0,0,1,3,1,6,1,9.03,7,3,0,Yes
S05678,1,1,1,0,1,1,1,1,0,0,3,10,1,1,9.47,5,2,1,Yes
S05679,0,0,0,1,1,1,1,1,0,0,8,8,3,8,9.86,3,1,2,No
S05680,1,0,0,1,1,1,0,0,0,0,10,6,6,3,6.3,6,0,5,No
S05681,1,1,0,1,0,1,1,0,1,1,8,7,5,8,5.86,0,2,8,Yes
S05682,1,1,0,1,0,0,1,0,0,1,7,6,5,7,8.82,1,2,2,Yes
S05683,0,1,1,1,0,1,0,0,1,0,5,1,9,5,6.81,7,0,6,Yes
S05684,1,1,0,1,0,0,0,0,0,0,4,9,10,10,9.14,5,1,7,Yes
S05685,1,1,1,1,0,0,1,0,0,1,10,5,5,8,5.91,8,3,1,Yes
S05686,0,1,1,0,0,1,1,0,0,0,9,1,5,6,5.14,1,1,2,No
S05687,1,0,0,0,1,1,1,0,0,0,8,2,9,5,9.78,0,0,7,No
S05688,0,1,0,0,0,1,0,0,1,0,6,4,3,6,6.73,1,2,5,No
S05689,1,1,1,0,0,0,0,0,1,0,4,2,2,2,7.48,2,2,1,No
S05690,0,1,0,0,0,0,0,0,0,0,10,10,6,6,6.6,5,2,0,No
S05691,1,0,0,1,1,1,1,1,1,0,7,9,5,1,8.3,7,2,7,Yes
S05692,1,1,1,1,0,1,1,0,0,0,7,3,3,3,6.27,7,0,2,No
S05693,0,0,0,1,0,0,1,1,0,0,8,6,5,8,5.61,1,2,6,No
S05694,0,1,1,1,0,1,1,1,0,1,3,7,9,6,8.07,4,0,6,Yes
S05695,0,1,0,1,0,0,1,1,0,0,9,5,2,5,9.22,2,1,8,Yes
S05696,1,1,0,0,0,0,0,0,0,0,3,5,1,2,8.13,7,0,7,No
S05697,1,0,1,0,0,0,1,0,0,1,6,5,7,1,5.21,4,1,3,No
S05698,1,1,0,1,0,1,1,1,0,1,8,5,9,6,5.27,0,0,2,No
S05699,0,1,0,0,1,1,0,1,1,1,4,7,7,3,6.45,5,0,6,No
S05700,1,0,1,1,0,0,0,0,1,0,9,10,2,2,6.9,8,2,1,No
S05701,1,0,0,1,0,1,0,0,0,1,5,1,9,7,8.31,5,0,0,Yes
S05702,1,1,0,1,1,1,0,0,0,0,4,2,3,8,9.76,4,3,2,Yes
S05703,0,0,0,0,1,1,1,0,0,0,10,3,10,10,8.71,5,1,1,Yes
S05704,1,1,0,0,1,1,0,0,0,1,1,2,8,4,7.25,5,3,8,Yes
S05705,0,1,1,1,0,1,1,1,0,0,8,2,2,9,6.76,3,1,7,Yes
S05706,1,1,0,0,1,0,0,0,1,1,2,3,8,8,5.77,5,2,3,No
S05707,0,1,1,1,0,0,1,1,0,1,9,1,8,9,8.98,4,0,4,Yes
S05708,1,1,0,1,1,1,1,0,0,1,8,2,3,4,9.33,1,1,8,Yes
S05709,0,1,1,1,0,0,0,0,1,1,6,7,4,3,9.88,7,3,6,Yes
S05710,0,1,0,0,0,1,1,0,1,0,4,2,1,6,9.84,3,2,2,No
S05711,1,1,1,1,0,0,1,0,0,0,9,1,5,3,9.9,0,2,5,Yes
S05712,0,1,1,1,0,1,1,1,0,1,7,6,10,10,8.73,3,2,1,Yes
S05713,1,1,0,1,1,0,0,1,1,1,9,9,3,9,5.13,1,1,3,No
S05714,0,1,0,1,0,1,0,0,0,0,9,2,8,7,5.59,0,1,1,No
S05715,0,1,0,1,0,0,1,0,0,1,3,4,5,6,9.55,1,0,2,No
S05716,1,0,1,0,0,1,1,0,0,0,7,6,3,1,9.54,6,2,8,Yes
S05717,1,1,1,1,0,1,1,0,0,1,6,8,10,1,6.93,7,2,5,Yes
S05718,1,1,1,0,0,1,1,0,0,0,1,5,9,3,8.66,8,3,2,Yes
S05719,1,1,1,0,0,1,1,0,0,1,4,10,5,5,9.05,1,1,3,Yes
S05720,1,0,0,1,1,0,1,0,0,0,3,3,9,10,6.94,0,3,5,No
S05721,1,1,0,1,0,1,1,0,0,0,2,10,4,3,5.46,0,2,5,No
S05722,1,1,1,1,1,1,1,0,0,0,6,10,9,6,9.06,1,1,5,Yes
S05723,0,1,0,1,1,1,1,0,0,1,10,2,5,7,6.57,7,3,4,Yes
S05724,1,0,0,1,0,1,0,1,0,1,10,6,1,10,5.19,1,0,3,No
S05725,1,1,1,1,1,0,0,0,0,0,3,6,9,1,5.89,6,3,7,Yes
S05726,0,1,0,0,1,1,1,1,0,0,6,10,6,6,6.05,2,2,6,No
S05727,1,1,0,1,1,1,1,0,0,0,8,8,10,9,8.53,0,2,8,Yes
S05728,1,1,1,1,1,1,0,1,0,1,4,6,10,4,5.95,6,0,1,Yes
S05729,1,1,0,1,1,1,0,0,0,0,3,3,5,1,7.08,1,0,4,No
S05730,0,0,0,0,1,1,1,0,1,0,7,10,9,4,9.08,4,2,5,Yes
S05731,0,1,0,0,1,0,0,1,1,0,3,10,9,4,8.99,1,1,8,Yes
S05732,1,1,1,1,0,1,0,1,0,0,4,10,1,10,8.32,2,1,0,No
S05733,0,1,0,1,0,0,1,0,0,0,2,3,9,4,8.7,0,0,6,No
S05734,1,1,0,1,0,1,0,0,1,1,10,4,1,7,7.27,8,0,6,Yes
S05735,0,1,1,0,1,0,0,0,0,1,2,8,6,3,5.26,1,3,1,No
S05736,0,1,0,1,1,1,1,0,0,0,4,5,2,4,9.22,5,0,5,No
S05737,0,0,0,0,0,0,0,0,0,0,7,2,5,9,7.03,4,3,4,Yes
S05738,1,1,0,0,1,0,0,0,0,0,8,10,1,7,8.39,3,2,1,No
S05739,1,1,0,1,0,0,1,0,0,0,4,8,3,10,9.27,3,3,0,Yes
S05740,1,0,1,0,0,0,1,0,0,0,5,4,4,4,7.82,3,0,6,No
S05741,0,1,1,0,0,0,1,0,1,1,1,10,10,9,6.48,6,2,0,Yes
S05742,0,0,0,0,1,1,1,0,1,0,5,7,2,10,5.8,4,0,3,No
S05743,0,1,1,0,0,1,1,0,1,0,4,8,1,7,8.73,4,3,6,Yes
S05744,0,1,1,1,1,0,0,1,1,0,4,6,5,7,7.98,1,0,1,No
S05745,1,1,0,1,1,0,0,1,0,1,2,9,5,8,8.14,8,3,8,Yes
S05746,0,1,0,1,0,1,1,1,1,0,2,8,9,6,7.05,1,2,7,Yes
S05747,0,1,1,1,0,0,0,0,0,0,6,8,3,9,5.98,2,0,1,No
S05748,0,0,0,1,0,0,0,1,0,0,10,5,3,4,9.41,1,0,5,No
S05749,0,0,1,0,1,0,1,0,0,0,3,4,6,10,8.02,4,1,8,Yes
S05750,0,1,1,1,0,1,1,0,1,0,8,7,9,5,5.0,4,3,7,Yes
S05751,1,0,0,1,0,1,0,1,1,0,2,9,4,8,8.52,5,2,8,Yes
S05752,0,1,0,0,0,0,0,0,1,1,4,10,2,10,8.81,2,3,0,Yes
S05753,1,0,0,0,0,1,1,0,0,1,7,4,4,7,8.23,2,3,6,Yes
S05754,0,1,0,0,0,1,1,0,1,0,3,5,3,6,9.24,0,0,3,No
S05755,0,0,0,1,1,1,1,0,0,0,6,7,10,9,8.47,2,3,5,Yes
S05756,1,1,1,1,1,1,1,1,1,1,8,2,10,4,10.0,5,3,4,Yes
S05757,0,0,0,1,1,1,0,0,0,0,7,2,1,8,9.33,1,2,8,No
S05758,1,0,1,0,1,1,0,1,0,1,9,9,6,3,6.34,2,0,6,Yes
S05759,1,1,0,0,0,1,0,1,0,1,9,9,4,7,5.52,5,1,1,No
S05760,1,1,1,1,1,0,1,0,1,0,8,6,4,4,7.38,4,2,0,Yes
S05761,0,0,1,0,0,1,1,0,1,1,5,4,2,7,7.17,1,1,6,No
S05762,0,1,1,0,1,0,1,1,0,1,3,7,3,2,5.35,2,1,6,No
S05763,0,1,0,1,0,0,1,0,1,1,2,10,2,6,5.26,8,2,6,Yes
S05764,1,1,0,0,1,1,1,1,1,1,6,9,2,8,5.05,1,2,7,Yes
S05765,0,0,0,1,1,0,0,0,1,0,7,4,10,9,5.03,3,2,5,Yes
S05766,0,1,0,1,1,1,0,0,1,0,10,2,8,8,7.8,4,1,5,Yes
S05767,1,1,1,0,1,1,1,0,1,1,8,10,7,4,6.61,0,3,1,Yes
S05768,1,0,1,0,0,0,1,0,0,1,8,8,2,8,5.07,2,3,5,No
S05769,1,1,1,0,1,0,0,0,1,0,8,3,8,6,6.17,4,1,4,No
S05770,0,1,1,1,1,0,1,0,0,1,7,1,2,10,9.55,6,0,2,No
S05771,0,1,1,1,0,1,1,1,0,0,8,9,8,1,9.71,7,3,5,Yes
S05772,0,0,1,1,0,1,1,1,0,0,4,2,7,3,6.43,2,3,6,Yes
S05773,1,1,0,0,0,1,0,0,0,0,7,1,10,10,8.21,5,1,3,Yes
S05774,0,1,0,1,0,0,1,0,0,0,6,9,7,5,6.86,3,2,8,Yes
S05775,1,0,1,1,0,0,1,0,1,1,9,5,7,7,6.59,5,3,5,Yes
S05776,1,1,1,1,1,1,1,1,1,0,8,3,1,1,8.36,7,0,8,Yes
S05777,0,0,0,1,0,1,0,0,0,0,7,5,10,5,7.18,6,3,8,Yes
S05778,1,1,0,1,1,1,1,0,1,0,8,10,10,3,7.39,5,1,6,Yes
S05779,0,0,0,0,1,0,1,0,0,0,8,5,5,6,7.13,3,1,0,No
S05780,1,1,0,1,1,1,1,0,0,0,3,3,10,4,9.32,7,1,7,Yes
S05781,0,0,0,0,1,0,1,0,0,1,8,2,3,9,6.51,7,2,7,Yes
S05782,1,1,1,1,1,0,1,1,0,0,6,1,2,2,8.85,4,2,3,Yes
S05783,0,1,0,1,0,0,0,0,0,0,2,7,6,9,7.01,0,3,4,No
S05784,1,0,0,1,1,0,1,0,0,1,8,3,3,5,6.65,8,2,7,Yes
S05785,1,1,0,0,0,0,0,0,1,0,1,4,1,3,5.45,1,2,7,No
S05786,0,0,1,0,0,1,1,1,1,0,7,5,7,10,6.44,8,1,5,Yes
S05787,1,1,0,0,1,1,0,1,0,0,7,4,8,8,6.71,2,0,6,No
S05788,0,1,0,0,1,0,1,1,0,1,3,8,1,6,5.82,3,2,1,No
S05789,0,0,0,1,1,0,0,0,0,0,7,7,8,9,6.56,5,3,2,Yes
S05790,1,1,0,1,0,0,1,1,0,0,7,3,1,3,9.47,1,1,8,Yes
S05791,1,0,0,1,1,1,1,1,0,0,10,6,6,4,8.49,4,2,0,Yes
S05792,0,1,1,1,1,0,1,0,0,1,3,7,6,6,9.94,2,2,6,Yes
S05793,0,1,0,1,0,1,1,0,0,0,5,10,10,5,5.72,4,0,0,No
S05794,0,0,1,1,1,1,1,0,0,0,1,4,7,8,8.19,7,1,6,Yes
S05795,1,1,1,1,0,1,0,0,0,0,1,4,3,9,9.4,2,3,7,Yes
S05796,0,1,1,1,1,0,1,0,0,0,10,5,9,2,5.65,8,1,0,Yes
S05797,1,0,1,1,0,1,0,0,0,1,4,2,3,5,9.42,2,3,8,Yes
S05798,0,1,1,0,1,1,1,0,1,0,9,5,7,3,6.66,4,3,3,Yes
S05799,0,1,1,1,0,0,1,0,0,0,9,6,3,2,8.31,7,3,5,Yes
S05800,1,0,0,1,1,0,1,0,0,1,5,7,9,9,8.03,5,2,4,Yes
S05801,1,0,1,0,1,0,1,0,0,0,4,4,10,10,7.56,5,1,7,Yes
S05802,1,1,0,0,1,1,0,0,0,0,2,1,4,1,6.35,7,3,0,No
S05803,1,1,0,0,0,1,1,0,0,1,8,8,3,7,6.52,4,3,7,Yes
S05804,0,0,0,1,1,0,1,0,1,0,7,6,6,7,6.07,5,3,2,Yes
S05805,1,1,1,0,1,0,0,1,1,1,7,10,7,9,7.27,7,2,4,Yes
S05806,1,1,1,1,0,1,1,0,0,1,4,10,3,8,8.23,3,3,3,Yes
S05807,1,0,1,1,0,1,1,0,0,1,2,2,9,4,5.65,1,3,0,Yes
S05808,0,1,0,0,0,0,1,0,1,0,7,3,2,8,5.53,2,3,5,No
S05809,0,1,0,1,0,0,1,1,0,0,3,7,4,3,9.42,2,2,2,No
S05810,1,0,0,1,1,1,1,0,1,0,6,3,6,8,8.61,3,1,2,No
S05811,1,0,1,0,1,0,1,0,1,1,8,5,2,8,5.7,4,0,6,No
S05812,0,0,0,0,0,1,1,0,0,0,1,5,10,1,8.66,6,3,3,Yes
S05813,0,1,0,0,0,1,0,0,0,1,7,3,6,3,8.47,8,1,3,No
S05814,1,1,1,0,0,1,1,0,0,0,1,3,5,7,5.36,2,2,8,No
S05815,1,0,1,0,0,1,1,0,1,0,3,1,2,6,5.72,0,1,2,No
S05816,1,1,1,1,0,1,0,1,1,0,8,8,5,10,8.81,6,1,6,Yes
S05817,1,0,0,1,0,0,0,0,1,1,5,6,9,6,6.1,1,2,8,Yes
S05818,0,1,1,1,1,1,1,1,0,0,3,1,10,8,9.61,5,3,0,Yes
S05819,0,0,1,1,1,0,1,1,0,0,10,9,5,2,9.21,4,0,3,Yes
S05820,1,1,1,0,1,1,1,0,0,0,3,6,5,4,9.19,2,0,1,No
S05821,0,1,1,1,1,1,1,0,0,0,3,3,9,7,5.9,5,1,0,No
S05822,1,1,1,0,0,0,1,1,1,0,6,2,10,3,9.83,1,2,3,Yes
S05823,0,0,0,0,1,0,1,0,0,0,4,4,8,8,7.76,0,1,7,No
S05824,0,1,0,1,0,1,0,0,0,0,3,6,9,4,6.34,6,3,2,No
S05825,1,1,1,1,1,0,0,1,0,0,4,7,4,2,8.94,1,2,3,Yes
S05826,1,1,1,1,1,0,0,0,1,0,3,3,9,2,8.51,4,3,3,Yes
S05827,0,1,0,1,0,1,1,0,1,0,1,1,8,1,7.03,5,2,2,No
S05828,1,0,1,1,0,0,0,1,1,1,7,9,2,8,8.74,2,0,1,No
S05829,1,1,0,0,1,1,1,0,0,0,9,4,1,5,9.58,5,3,7,Yes
S05830,1,1,0,1,1,0,0,1,0,1,8,7,2,8,9.7,6,1,6,Yes
S05831,0,1,0,1,0,1,1,0,0,0,4,4,2,10,8.48,4,2,4,Yes
S05832,1,0,0,1,0,1,1,0,1,0,4,5,7,9,6.74,0,2,1,No
S05833,0,0,1,1,1,1,1,1,0,0,9,8,4,10,9.45,7,0,3,Yes
S05834,1,1,1,0,1,1,1,0,0,0,7,8,6,1,5.93,6,0,2,No
S05835,0,1,1,0,1,1,0,0,1,0,7,3,3,10,10.0,1,0,8,Yes
S05836,0,1,1,1,1,0,1,0,0,0,4,5,6,7,9.3,0,0,6,No
S05837,0,0,0,0,1,0,1,0,1,0,7,1,8,1,9.32,1,0,4,No
S05838,1,1,0,1,1,0,0,0,1,1,7,7,4,3,9.18,6,1,3,Yes
S05839,0,0,1,1,0,0,0,0,0,0,6,7,1,10,8.83,8,2,3,Yes
S05840,0,1,1,1,1,1,0,0,0,0,1,8,8,3,6.48,0,0,4,No
S05841,1,0,0,1,0,1,1,0,0,0,8,3,8,1,5.79,5,2,0,No
S05842,1,1,1,1,1,0,1,0,0,0,9,1,1,8,5.01,4,1,6,No
S05843,1,0,1,0,0,1,0,1,0,0,1,8,10,1,5.29,0,2,8,No
S05844,1,1,0,1,1,0,1,0,1,1,9,5,9,6,8.94,5,0,3,Yes
S05845,0,1,0,0,0,1,1,0,0,0,5,10,7,7,7.55,7,3,4,Yes
S05846,1,0,0,1,1,1,0,0,0,0,8,7,9,4,5.86,4,2,1,No
S05847,1,1,0,0,0,0,0,0,0,0,6,1,6,1,9.63,5,2,8,Yes
S05848,0,1,1,0,0,1,0,0,0,0,9,4,10,6,7.94,6,3,1,Yes
S05849,1,0,1,1,1,1,1,1,1,0,6,6,6,4,6.55,5,1,2,Yes
S05850,1,1,1,1,1,1,1,0,1,0,9,7,2,8,8.7,5,3,5,Yes
S05851,1,1,1,0,1,1,1,1,1,1,3,2,3,1,8.9,3,2,0,No
S05852,0,1,1,1,1,0,0,0,1,0,5,5,7,1,8.04,1,3,4,No
S05853,0,1,0,1,1,1,0,0,1,0,9,8,10,5,8.34,6,1,5,Yes
S05854,0,0,1,0,1,0,0,1,0,0,8,3,5,4,7.22,5,1,3,No
S05855,1,1,1,0,1,1,1,1,0,0,8,1,2,5,7.77,4,0,3,No
S05856,0,1,1,0,0,1,1,1,0,0,4,2,4,4,6.04,3,2,3,No
S05857,1,1,0,0,0,1,1,0,0,0,2,3,4,9,9.48,2,3,6,Yes
S05858,1,1,0,1,1,0,0,1,1,0,9,2,3,2,8.65,7,2,8,Yes
S05859,1,0,0,1,1,0,1,0,0,1,9,5,9,7,9.17,4,3,8,Yes
S05860,0,0,1,0,1,1,0,0,1,0,3,10,8,7,8.69,0,2,2,Yes
S05861,1,1,0,1,1,0,1,1,1,0,6,3,9,4,6.41,4,0,6,Yes
S05862,1,1,0,1,0,0,1,0,1,0,8,8,5,6,9.89,5,3,4,Yes
S05863,1,0,1,0,1,1,1,0,0,1,10,1,9,3,5.26,4,2,5,No
S05864,1,1,0,1,0,0,0,1,1,0,2,3,5,3,7.51,4,1,3,No
S05865,0,1,0,0,0,1,1,1,1,0,5,4,1,3,8.38,4,2,8,No
S05866,1,1,1,1,0,0,0,1,0,0,7,9,9,7,5.86,3,0,4,No
S05867,0,1,0,1,0,1,1,0,0,0,4,5,3,10,8.49,3,0,2,No
S05868,1,0,0,0,1,1,1,0,0,0,10,10,5,4,7.74,4,1,6,Yes
S05869,0,1,0,0,0,0,1,1,1,1,4,6,2,8,9.25,2,3,5,Yes
S05870,0,0,0,1,1,1,1,1,0,0,9,4,6,9,9.17,2,0,0,No
S05871,1,1,0,0,0,1,1,1,0,0,2,9,5,9,7.57,2,3,4,Yes
S05872,1,1,1,1,1,1,0,0,1,1,8,8,2,5,9.19,6,0,7,Yes
S05873,0,0,0,1,1,1,1,0,0,0,9,8,9,3,9.63,5,0,0,Yes
S05874,0,0,0,1,0,0,0,0,0,1,2,1,6,9,6.2,7,2,0,No
S05875,1,0,0,1,0,0,0,0,0,1,1,9,3,6,8.82,8,0,4,Yes
S05876,1,1,0,1,0,0,1,0,0,0,8,10,5,10,9.04,2,2,2,Yes
S05877,0,0,1,0,1,0,1,1,0,0,7,6,9,9,6.7,0,0,0,No
S05878,0,1,0,0,0,1,1,0,0,1,10,7,5,10,5.61,1,0,8,No
S05879,1,1,0,0,0,1,0,0,1,1,4,10,3,4,8.16,8,0,1,Yes
S05880,1,1,0,0,0,0,1,0,0,0,7,9,4,9,6.85,2,1,7,Yes
S05881,1,1,0,0,0,1,1,0,0,0,8,6,6,1,5.35,5,3,8,Yes
S05882,0,0,0,1,1,1,1,0,1,1,3,5,8,5,8.05,1,2,0,No
S05883,1,0,1,1,0,0,1,0,0,0,6,8,4,3,5.62,1,1,1,No
S05884,0,1,0,1,1,0,0,1,1,0,1,4,10,5,7.73,0,3,5,Yes
S05885,1,1,0,1,0,1,1,0,1,0,9,8,2,9,9.04,5,1,1,Yes
S05886,1,0,0,1,0,1,0,1,1,0,6,4,9,10,8.19,2,3,5,Yes
S05887,0,1,0,0,0,0,0,1,1,1,6,1,1,9,9.75,0,3,0,No
S05888,0,1,0,0,0,0,0,1,0,0,8,7,2,10,8.44,7,2,5,Yes
S05889,0,1,0,1,1,1,0,1,0,0,3,1,1,3,6.42,3,1,6,No
S05890,1,1,1,0,0,1,1,0,0,0,6,2,1,10,6.38,1,0,5,No
S05891,0,0,1,1,0,0,1,1,0,1,9,3,6,10,8.24,5,0,2,Yes
S05892,0,1,0,1,0,0,0,0,0,0,4,1,1,6,8.54,1,0,1,No
S05893,1,1,0,1,0,0,0,1,0,1,10,6,3,6,6.68,0,2,1,No
S05894,1,0,0,1,1,0,1,0,0,0,4,3,1,3,7.79,2,2,8,No
S05895,1,1,1,1,0,0,0,0,0,1,8,3,10,3,8.34,8,2,8,Yes
S05896,1,0,1,0,1,0,1,1,1,0,3,9,10,5,5.09,1,2,6,No
S05897,0,1,0,0,1,0,1,0,0,0,7,8,5,4,8.11,4,0,5,No
S05898,1,0,0,1,1,1,0,0,0,1,2,2,9,8,6.15,6,1,7,Yes
S05899,0,1,1,1,1,1,1,0,1,0,10,9,3,7,5.34,0,3,8,Yes
S05900,1,1,0,0,0,0,0,1,0,1,3,10,10,7,9.45,0,0,8,Yes
S05901,0,1,0,0,0,1,0,1,0,1,1,2,6,5,9.93,2,3,5,Yes
S05902,1,1,1,1,1,0,0,1,0,1,9,2,3,3,6.48,2,0,5,No
S05903,1,0,0,1,0,1,1,0,1,0,3,3,9,6,5.68,8,2,5,Yes
S05904,1,1,0,0,1,1,0,0,0,0,5,3,6,5,9.2,5,3,6,Yes
S05905,1,1,1,0,1,1,1,0,1,1,8,8,1,7,5.21,3,3,2,Yes
S05906,0,1,1,0,1,1,1,0,0,0,8,2,6,9,6.47,8,2,7,Yes
S05907,1,0,1,1,0,1,1,1,0,1,3,1,2,3,9.97,6,1,2,No
S05908,0,0,0,0,1,1,0,1,0,1,2,5,6,1,7.3,2,1,6,No
S05909,1,1,1,1,0,1,1,1,1,1,3,1,10,7,5.33,3,2,4,Yes
S05910,1,1,1,0,0,0,1,0,0,1,3,3,2,6,7.23,7,3,4,Yes
S05911,1,1,0,1,1,0,0,0,0,1,7,6,5,7,9.21,2,0,8,Yes
S05912,0,1,0,0,0,0,1,0,0,0,9,6,4,9,9.16,6,1,2,Yes
S05913,0,1,1,1,1,1,1,0,0,1,4,5,6,6,9.07,2,0,7,Yes
S05914,1,1,0,0,0,0,1,0,0,0,10,1,9,8,7.78,6,1,1,Yes
S05915,1,0,0,0,0,0,0,1,0,0,5,1,1,2,7.36,3,3,7,No
S05916,1,0,0,0,1,1,1,0,0,0,5,3,10,7,9.74,7,2,5,Yes
S05917,0,1,0,0,1,0,1,1,1,0,10,10,3,5,9.85,0,0,5,Yes
S05918,0,1,1,1,1,0,0,1,1,1,10,8,2,10,7.83,6,2,3,Yes
S05919,1,0,0,0,1,0,1,0,1,0,5,9,9,2,7.4,3,0,7,Yes
S05920,0,1,0,1,0,0,0,0,1,0,1,7,2,4,6.32,1,0,8,No
S05921,1,1,1,0,1,1,0,0,0,0,1,3,8,6,5.08,4,0,3,No
S05922,0,0,1,0,0,1,1,0,1,0,6,3,5,4,7.03,2,3,0,No
S05923,1,1,1,1,0,0,0,0,0,1,8,5,8,8,6.08,6,2,6,Yes
S05924,0,1,0,0,1,1,1,0,1,0,2,4,7,5,7.66,8,3,7,Yes
S05925,1,1,0,1,0,0,0,0,1,1,1,4,3,6,5.92,0,2,0,No
S05926,0,1,1,1,0,1,1,1,0,0,8,5,9,8,5.07,3,0,7,Yes
S05927,0,1,0,1,0,1,1,0,0,0,4,6,4,3,5.31,8,2,6,No
S05928,0,1,0,1,0,1,1,0,0,1,1,2,6,5,5.2,2,1,8,No
S05929,0,1,1,1,1,1,1,0,0,0,4,7,3,8,9.84,5,2,1,Yes
S05930,0,0,0,1,1,0,1,0,1,0,5,1,6,9,5.28,3,0,4,No
S05931,1,1,0,1,0,1,1,1,0,1,3,4,4,2,9.35,0,1,5,No
S05932,1,1,1,0,1,1,0,0,0,1,5,1,2,1,6.56,5,1,6,No
S05933,1,1,0,1,1,0,1,0,1,1,8,5,7,1,6.11,0,0,8,No
S05934,0,1,0,1,0,0,1,0,0,0,4,9,5,1,5.74,6,3,4,No
S05935,1,0,0,1,1,0,1,1,0,1,10,1,8,4,7.17,6,3,7,Yes
S05936,0,1,0,0,1,1,1,0,1,0,1,5,5,10,7.65,8,2,1,Yes
S05937,0,1,1,0,1,1,1,0,0,0,4,9,7,8,5.98,5,3,3,Yes
S05938,1,1,1,1,1,1,1,0,1,1,6,1,7,4,8.6,5,3,0,Yes
S05939,1,1,0,0,0,1,1,0,1,0,4,10,1,6,7.11,3,0,1,No
S05940,1,1,0,1,1,1,1,0,1,0,9,9,7,3,10.0,3,0,5,Yes
S05941,1,1,0,1,0,0,0,0,0,0,1,10,3,5,9.29,4,2,7,No
S05942,1,1,1,1,1,1,0,0,0,1,7,8,4,6,5.75,2,2,6,Yes
S05943,1,0,1,0,1,1,0,0,0,0,1,4,9,7,6.08,2,1,0,No
S05944,0,0,0,1,0,1,1,0,0,1,6,7,3,1,8.12,7,2,4,Yes
S05945,0,0,1,0,0,1,0,0,1,0,9,1,8,3,8.55,4,0,5,No
S05946,1,0,0,0,1,0,1,1,0,0,9,3,2,6,8.59,8,2,3,Yes
S05947,1,0,0,1,1,0,1,0,0,0,5,10,2,2,9.26,4,3,8,Yes
S05948,1,0,0,1,1,0,0,0,0,0,10,4,2,6,6.64,0,3,4,No
S05949,0,1,1,1,1,0,1,1,1,0,10,1,8,2,6.09,6,1,6,Yes
S05950,0,1,0,0,1,0,1,1,0,0,10,9,4,6,6.56,6,1,6,Yes
S05951,1,0,1,0,1,1,0,1,0,0,5,9,2,4,5.69,5,3,8,Yes
S05952,1,1,0,0,1,1,0,1,0,1,9,3,1,8,7.43,3,1,7,No
S05953,0,1,1,0,0,1,0,1,0,0,9,3,4,1,7.12,5,3,8,Yes
S05954,0,1,0,1,1,1,1,1,1,0,10,3,6,4,7.93,4,1,6,Yes
S05955,1,1,0,0,1,0,1,0,0,0,4,5,2,7,8.54,7,0,2,No
S05956,0,1,0,1,0,1,1,0,0,0,1,5,3,9,9.55,3,1,5,Yes
S05957,1,1,1,1,1,1,1,0,0,1,3,3,10,10,6.63,8,0,1,Yes
S05958,1,1,1,1,0,0,0,0,1,1,4,10,3,1,6.26,1,3,6,Yes
